shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
690006,45.532364,-73.717821,350008
690006,45.532332,-73.717821,350009
690006,45.531592,-73.718813,350010
700001,45.493794,-73.739516,10001
700001,45.495027,-73.737912,10002
700001,45.495043,-73.737891,20002
700001,45.495076,-73.737774,20003
700001,45.495069,-73.737688,20004
700001,45.494020,-73.735967,20005
700001,45.493861,-73.735705,30002
700001,45.492660,-73.733794,30003
700001,45.491859,-73.732525,30004
700001,45.491745,-73.732344,40002
700001,45.491740,-73.732326,40003
700001,45.491746,-73.732308,40004
700001,45.492403,-73.731418,40005
700001,45.492538,-73.731188,40006
700001,45.492999,-73.730396,40007
700001,45.493414,-73.729839,40008
700001,45.493538,-73.729672,50002
700001,45.492310,-73.727675,50003
700001,45.492193,-73.727428,50004
700001,45.492137,-73.727245,50005
700001,45.492111,-73.727087,50006
700001,45.492093,-73.726757,50007
700001,45.491981,-73.724653,60002
700001,45.491981,-73.724632,60003
700001,45.491988,-73.724623,60004
700001,45.492118,-73.724532,60005
700001,45.492535,-73.724480,60006
700001,45.494010,-73.724295,70002
700001,45.494360,-73.724194,70003
700001,45.494539,-73.724130,70004
700001,45.494538,-73.724130,80001
700001,45.494746,-73.724055,80002
700001,45.494789,-73.724031,80003
700001,45.494842,-73.723994,80004
700001,45.495418,-73.723561,80005
700001,45.495820,-73.723170,80006
700001,45.498359,-73.719847,80007
700001,45.498082,-73.719425,80008
700001,45.497298,-73.718228,90002
700001,45.495432,-73.715254,90003
700001,45.495396,-73.715214,90004
700001,45.495358,-73.715135,90005
700001,45.495352,-73.715112,90006
700001,45.495358,-73.715096,90007
700001,45.495971,-73.714331,90008
700001,45.496558,-73.713578,90009
700001,45.496946,-73.713081,90010
700001,45.498632,-73.710924,90011
700001,45.498648,-73.710916,90012
700001,45.498662,-73.710932,90013
700001,45.498689,-73.710984,90014
700001,45.498732,-73.711046,90015
700001,45.499000,-73.711479,90016
700001,45.500562,-73.713996,100002
700001,45.501252,-73.715050,100003
700001,45.501639,-73.715638,110002
700001,45.501649,-73.715660,110003
700001,45.501641,-73.715679,110004
700001,45.500112,-73.717667,110005
700001,45.499985,-73.717830,120002
700001,45.502122,-73.721193,120003
700001,45.502400,-73.721516,120004
700001,45.502459,-73.721585,130002
700001,45.502561,-73.721608,130003
700001,45.502635,-73.721503,130004
700001,45.502959,-73.720601,130005
700001,45.503312,-73.719756,130006
700001,45.503607,-73.719174,130007
700001,45.503611,-73.719168,140002
700001,45.503719,-73.718950,140003
700001,45.504298,-73.717979,140004
700001,45.504831,-73.717135,140005
700001,45.505851,-73.715679,140006
700001,45.506927,-73.714321,140007
700001,45.507014,-73.714211,150002
700001,45.505312,-73.711473,150003
700001,45.505231,-73.711345,150004
700001,45.505225,-73.711319,150005
700001,45.505236,-73.711295,150006
700001,45.505318,-73.711193,150007
700001,45.505551,-73.710912,150008
700001,45.505955,-73.710379,150009
700001,45.506083,-73.710210,160002
700001,45.506320,-73.709928,160003
700001,45.506574,-73.709671,160004
700001,45.507036,-73.709351,160005
700001,45.507427,-73.709159,160006
700001,45.508016,-73.709019,160007
700001,45.508351,-73.709008,160008
700001,45.508407,-73.708861,160009
700001,45.508410,-73.708854,160010
700001,45.508416,-73.708851,160011
700001,45.508685,-73.708660,160012
700001,45.509280,-73.708150,160013
700001,45.509409,-73.708060,160014
700001,45.509555,-73.708008,160015
700001,45.509709,-73.707983,160016
700001,45.509864,-73.707970,160017
700001,45.510266,-73.708014,160018
700001,45.510469,-73.708037,170002
700001,45.510892,-73.708077,170003
700001,45.510993,-73.708091,170004
700001,45.511088,-73.708144,170005
700001,45.511163,-73.708225,170006
700001,45.511227,-73.708329,170007
700001,45.511352,-73.708521,170008
700001,45.511918,-73.709395,170009
700001,45.512008,-73.709549,170010
700001,45.512144,-73.709794,170011
700001,45.512216,-73.709963,170012
700001,45.512261,-73.710104,170013
700001,45.512271,-73.710136,180002
700001,45.512280,-73.710336,180003
700001,45.512714,-73.711005,180004
700001,45.512773,-73.711067,180005
700001,45.513086,-73.711117,180006
700001,45.513171,-73.711081,180007
700001,45.513796,-73.710285,180008
700001,45.514693,-73.709141,190002
700001,45.514313,-73.708499,190003
700001,45.514211,-73.708327,200002
700001,45.513808,-73.707685,200003
700001,45.513148,-73.706623,200004
700001,45.513027,-73.706428,210002
700001,45.512507,-73.705607,210003
700001,45.511863,-73.704566,210004
700001,45.511753,-73.704389,220002
700001,45.510547,-73.702482,220003
700001,45.510397,-73.702246,230002
700001,45.510155,-73.701836,230003
700001,45.510002,-73.701591,230004
700001,45.509928,-73.701431,230005
700001,45.509908,-73.701335,230006
700001,45.509900,-73.701227,230007
700001,45.509900,-73.700994,230008
700001,45.509942,-73.699672,230009
700001,45.509948,-73.699509,240002
700001,45.509948,-73.699254,240003
700001,45.509958,-73.698768,240004
700001,45.509958,-73.698632,240005
700001,45.509941,-73.698459,240006
700001,45.509906,-73.698336,240007
700001,45.509600,-73.697851,240008
700001,45.509477,-73.697659,250002
700001,45.509442,-73.697569,250003
700001,45.509381,-73.697483,250004
700001,45.508645,-73.696276,250005
700001,45.508639,-73.696257,250006
700001,45.508649,-73.696237,250007
700001,45.508731,-73.696135,250008
700001,45.508955,-73.695849,250009
700001,45.512027,-73.691947,260002
700001,45.512228,-73.691693,270002
700001,45.510983,-73.689702,270003
700001,45.510984,-73.689702,280001
700001,45.510283,-73.688581,280002
700001,45.510041,-73.688172,280003
700001,45.509970,-73.688071,280004
700001,45.509963,-73.688043,280005
700001,45.509972,-73.688015,280006
700001,45.510052,-73.687913,280007
700001,45.511134,-73.686534,280008
700001,45.511793,-73.685704,280009
700001,45.512027,-73.685411,280010
700001,45.512306,-73.685067,280011
700001,45.512595,-73.684684,280012
700001,45.512803,-73.684428,280013
700001,45.513506,-73.683560,280014
700001,45.513522,-73.683549,280015
700001,45.513538,-73.683573,280016
700001,45.513600,-73.683688,280017
700001,45.513671,-73.683816,280018
700001,45.513814,-73.684044,280019
700001,45.513893,-73.684132,280020
700001,45.513980,-73.684208,280021
700001,45.514186,-73.684335,280022
700001,45.514283,-73.684393,280023
700001,45.514409,-73.684227,280024
700001,45.514290,-73.684152,280025
700001,45.514119,-73.684062,280026
700001,45.513946,-73.683958,280027
700001,45.513788,-73.683785,280028
700001,45.513778,-73.683754,280029
700001,45.513776,-73.683740,280030
700001,45.513779,-73.683727,280031
700001,45.513807,-73.683675,280032
700001,45.513900,-73.683543,280033
700001,45.513953,-73.683514,280034
700001,45.513971,-73.683513,280035
700002,45.513971,-73.683513,10001
700002,45.513974,-73.683513,10002
700002,45.513979,-73.683514,10003
700002,45.513984,-73.683518,10004
700002,45.514007,-73.683540,10005
700002,45.514347,-73.683694,10006
700002,45.514546,-73.683773,10007
700002,45.514682,-73.683850,10008
700002,45.514693,-73.683868,10009
700002,45.514688,-73.683891,10010
700002,45.514453,-73.684237,10011
700002,45.514299,-73.684442,10012
700002,45.514290,-73.684448,10013
700002,45.514280,-73.684447,10014
700002,45.514173,-73.684382,10015
700002,45.513964,-73.684254,10016
700002,45.513872,-73.684174,10017
700002,45.513790,-73.684081,10018
700002,45.513644,-73.683849,10019
700002,45.513590,-73.683751,10020
700002,45.512919,-73.684588,10021
700002,45.512711,-73.684869,10022
700002,45.512125,-73.685597,10023
700002,45.511251,-73.686694,10024
700002,45.510806,-73.687259,10025
700002,45.510385,-73.687792,20002
700002,45.510180,-73.688047,20003
700002,45.510369,-73.688353,20004
700002,45.512370,-73.691545,20005
700002,45.512377,-73.691565,20006
700002,45.512362,-73.691590,20007
700002,45.512272,-73.691705,20008
700002,45.512016,-73.692030,20009
700002,45.508953,-73.695920,30002
700002,45.508771,-73.696151,40002
700002,45.509503,-73.697336,40003
700002,45.509557,-73.697401,40004
700002,45.509612,-73.697492,40005
700002,45.509850,-73.697866,40006
700002,45.510062,-73.698202,50002
700002,45.510110,-73.698375,50003
700002,45.510146,-73.698587,50004
700002,45.510137,-73.698860,50005
700002,45.510130,-73.699125,50006
700002,45.510127,-73.699256,60002
700002,45.510127,-73.699525,60003
700002,45.510061,-73.700894,60004
700002,45.510070,-73.701225,60005
700002,45.510070,-73.701308,60006
700002,45.510093,-73.701361,60007
700002,45.510419,-73.701892,60008
700002,45.510477,-73.701987,70002
700002,45.510531,-73.702077,70003
700002,45.510611,-73.702205,70004
700002,45.511717,-73.703975,70005
700002,45.511814,-73.704129,80002
700002,45.511877,-73.704232,80003
700002,45.511939,-73.704321,80004
700002,45.512630,-73.705450,80005
700002,45.513014,-73.706053,80006
700002,45.513088,-73.706169,90002
700002,45.513151,-73.706271,90003
700002,45.513213,-73.706361,90004
700002,45.513940,-73.707516,90005
700002,45.514229,-73.707984,90006
700002,45.514335,-73.708157,100002
700002,45.514829,-73.708991,100003
700002,45.514835,-73.709013,100004
700002,45.514827,-73.709034,100005
700002,45.514735,-73.709161,100006
700002,45.513594,-73.710612,100007
700002,45.513593,-73.710610,110001
700002,45.513188,-73.711127,110002
700002,45.513090,-73.711168,110003
700002,45.512759,-73.711114,110004
700002,45.512690,-73.711046,110005
700002,45.512355,-73.710527,110006
700002,45.512254,-73.710370,120002
700002,45.512131,-73.710344,120003
700002,45.512011,-73.710253,120004
700002,45.511883,-73.710134,120005
700002,45.511765,-73.709952,120006
700002,45.511342,-73.709324,120007
700002,45.511084,-73.708866,120008
700002,45.510965,-73.708805,120009
700002,45.510886,-73.708779,120010
700002,45.510798,-73.708766,120011
700002,45.510574,-73.708741,120012
700002,45.510447,-73.708726,130002
700002,45.509522,-73.708659,130003
700002,45.509292,-73.708684,130004
700002,45.509205,-73.708746,130005
700002,45.508869,-73.708964,130006
700002,45.508754,-73.708990,130007
700002,45.508664,-73.709070,130008
700002,45.508373,-73.709160,130009
700002,45.507581,-73.709336,130010
700002,45.507313,-73.709424,130011
700002,45.506901,-73.709677,130012
700002,45.506660,-73.709854,130013
700002,45.506393,-73.710105,130014
700002,45.506222,-73.710323,130015
700002,45.505942,-73.710654,130016
700002,45.505554,-73.711193,130017
700002,45.505448,-73.711340,140002
700002,45.506295,-73.712667,140003
700002,45.507120,-73.714052,140004
700002,45.507125,-73.714065,140005
700002,45.507115,-73.714090,140006
700002,45.507059,-73.714221,140007
700002,45.506750,-73.714612,140008
700002,45.505876,-73.715716,150002
700002,45.504857,-73.717171,150003
700002,45.504325,-73.718012,150004
700002,45.503895,-73.718735,150005
700002,45.503748,-73.718981,160002
700002,45.503640,-73.719197,160003
700002,45.503342,-73.719785,160004
700002,45.502991,-73.720626,160005
700002,45.502754,-73.721286,160006
700002,45.502663,-73.721536,170002
700002,45.502581,-73.721654,170003
700002,45.502574,-73.721659,170004
700002,45.502565,-73.721660,170005
700002,45.502444,-73.721631,170006
700002,45.502098,-73.721230,170007
700002,45.500253,-73.718328,170008
700002,45.499944,-73.717842,180002
700002,45.499935,-73.717820,180003
700002,45.499942,-73.717801,180004
700002,45.501597,-73.715650,180005
700002,45.501317,-73.715224,180006
700002,45.501318,-73.715224,190001
700002,45.500536,-73.714031,190002
700002,45.498796,-73.711227,190003
700002,45.498720,-73.711104,200002
700002,45.497047,-73.713243,200003
700002,45.496659,-73.713728,200004
700002,45.496064,-73.714481,200005
700002,45.495473,-73.715242,200006
700002,45.497324,-73.718194,200007
700002,45.498187,-73.719511,200008
700002,45.498400,-73.719836,210002
700002,45.498410,-73.719857,210003
700002,45.498402,-73.719877,210004
700002,45.495850,-73.723219,210005
700002,45.495632,-73.723538,210006
700002,45.495422,-73.723783,210007
700002,45.494915,-73.724193,210008
700002,45.494813,-73.724246,210009
700002,45.494335,-73.724437,210010
700002,45.494243,-73.724474,220002
700002,45.493746,-73.724575,220003
700002,45.492140,-73.724784,220004
700002,45.492126,-73.724786,230002
700002,45.492119,-73.724784,230003
700002,45.492113,-73.724782,230004
700002,45.491993,-73.724684,230005
700002,45.490100,-73.724911,230006
700002,45.489965,-73.724927,240002
700002,45.490050,-73.726750,240003
700002,45.490156,-73.727669,240004
700002,45.490280,-73.728305,240005
700002,45.490775,-73.730841,240006
700002,45.490774,-73.730841,250001
700002,45.491117,-73.732597,250002
700002,45.491181,-73.733100,250003
700002,45.491470,-73.735407,260002
700002,45.491534,-73.735913,270002
700002,45.491631,-73.736474,270003
700002,45.491782,-73.737124,270004
700002,45.491933,-73.737647,270005
700002,45.492147,-73.738207,270006
700002,45.492379,-73.738717,270007
700002,45.492655,-73.739229,270008
700002,45.492680,-73.739271,270009
700002,45.493244,-73.740233,280002
700002,45.493794,-73.739516,280003
700003,45.503607,-73.719174,10001
700003,45.503611,-73.719168,10002
700003,45.503719,-73.718950,10003
700003,45.504298,-73.717979,10004
700003,45.504831,-73.717135,10005
700003,45.505851,-73.715679,10006
700003,45.506927,-73.714321,10007
700003,45.507014,-73.714211,20002
700003,45.505312,-73.711473,20003
700003,45.505231,-73.711345,20004
700003,45.505225,-73.711319,20005
700003,45.505236,-73.711295,20006
700003,45.505318,-73.711193,20007
700003,45.505551,-73.710912,20008
700003,45.505955,-73.710379,20009
700003,45.506083,-73.710210,30002
700003,45.506320,-73.709928,30003
700003,45.506574,-73.709671,30004
700003,45.507036,-73.709351,30005
700003,45.507427,-73.709159,30006
700003,45.508016,-73.709019,30007
700003,45.508351,-73.709008,30008
700003,45.508407,-73.708861,30009
700003,45.508410,-73.708854,30010
700003,45.508416,-73.708851,30011
700003,45.508685,-73.708660,30012
700003,45.509280,-73.708150,30013
700003,45.509409,-73.708060,30014
700003,45.509555,-73.708008,30015
700003,45.509709,-73.707983,30016
700003,45.509864,-73.707970,30017
700003,45.510266,-73.708014,30018
700003,45.510469,-73.708037,40002
700003,45.510892,-73.708077,40003
700003,45.510993,-73.708091,40004
700003,45.511088,-73.708144,40005
700003,45.511163,-73.708225,40006
700003,45.511227,-73.708329,40007
700003,45.511352,-73.708521,40008
700003,45.511918,-73.709395,40009
700003,45.512008,-73.709549,40010
700003,45.512144,-73.709794,40011
700003,45.512216,-73.709963,40012
700003,45.512261,-73.710104,40013
700003,45.512271,-73.710136,50002
700003,45.512280,-73.710336,50003
700003,45.512714,-73.711005,50004
700003,45.512773,-73.711067,50005
700003,45.513086,-73.711117,50006
700003,45.513171,-73.711081,50007
700003,45.513796,-73.710285,50008
700003,45.514693,-73.709141,60002
700003,45.514313,-73.708499,60003
700003,45.514211,-73.708327,70002
700003,45.513808,-73.707685,70003
700003,45.513148,-73.706623,70004
700003,45.513027,-73.706428,80002
700003,45.512507,-73.705607,80003
700003,45.511863,-73.704566,80004
700003,45.511753,-73.704389,90002
700003,45.510547,-73.702482,90003
700003,45.510397,-73.702246,100002
700003,45.510155,-73.701836,100003
700003,45.510002,-73.701591,100004
700003,45.509928,-73.701431,100005
700003,45.509908,-73.701335,100006
700003,45.509900,-73.701227,100007
700003,45.509900,-73.700994,100008
700003,45.509942,-73.699672,100009
700003,45.509948,-73.699509,110002
700003,45.509948,-73.699254,110003
700003,45.509958,-73.698768,110004
700003,45.509958,-73.698632,110005
700003,45.509941,-73.698459,110006
700003,45.509906,-73.698336,110007
700003,45.509600,-73.697851,110008
700003,45.509477,-73.697659,120002
700003,45.509442,-73.697569,120003
700003,45.509381,-73.697483,120004
700003,45.508645,-73.696276,120005
700003,45.508639,-73.696257,120006
700003,45.508649,-73.696237,120007
700003,45.508731,-73.696135,120008
700003,45.508955,-73.695849,120009
700003,45.512027,-73.691947,130002
700003,45.512228,-73.691693,140002
700003,45.510983,-73.689702,140003
700003,45.510984,-73.689702,150001
700003,45.510283,-73.688581,150002
700003,45.510041,-73.688172,150003
700003,45.509970,-73.688071,150004
700003,45.509963,-73.688043,150005
700003,45.509972,-73.688015,150006
700003,45.510052,-73.687913,150007
700003,45.511134,-73.686534,150008
700003,45.511793,-73.685704,150009
700003,45.512027,-73.685411,150010
700003,45.512306,-73.685067,150011
700003,45.512595,-73.684684,150012
700003,45.512803,-73.684428,150013
700003,45.513506,-73.683560,150014
700003,45.513522,-73.683549,150015
700003,45.513538,-73.683573,150016
700003,45.513600,-73.683688,150017
700003,45.513671,-73.683816,150018
700003,45.513814,-73.684044,150019
700003,45.513893,-73.684132,150020
700003,45.513980,-73.684208,150021
700003,45.514186,-73.684335,150022
700003,45.514283,-73.684393,150023
700003,45.514409,-73.684227,150024
700003,45.514290,-73.684152,150025
700003,45.514119,-73.684062,150026
700003,45.513946,-73.683958,150027
700003,45.513788,-73.683785,150028
700003,45.513778,-73.683754,150029
700003,45.513776,-73.683740,150030
700003,45.513779,-73.683727,150031
700003,45.513807,-73.683675,150032
700003,45.513900,-73.683543,150033
700003,45.513953,-73.683514,150034
700003,45.513971,-73.683513,150035
700004,45.513971,-73.683513,10001
700004,45.513974,-73.683513,10002
700004,45.513979,-73.683514,10003
700004,45.513984,-73.683518,10004
700004,45.514007,-73.683540,10005
700004,45.514347,-73.683694,10006
700004,45.514546,-73.683773,10007
700004,45.514682,-73.683850,10008
700004,45.514693,-73.683868,10009
700004,45.514688,-73.683891,10010
700004,45.514453,-73.684237,10011
700004,45.514299,-73.684442,10012
700004,45.514290,-73.684448,10013
700004,45.514280,-73.684447,10014
700004,45.514173,-73.684382,10015
700004,45.513964,-73.684254,10016
700004,45.513872,-73.684174,10017
700004,45.513790,-73.684081,10018
700004,45.513644,-73.683849,10019
700004,45.513590,-73.683751,10020
700004,45.512919,-73.684588,10021
700004,45.512711,-73.684869,10022
700004,45.512125,-73.685597,10023
700004,45.511251,-73.686694,10024
700004,45.510806,-73.687259,10025
700004,45.510385,-73.687792,20002
700004,45.510180,-73.688047,20003
700004,45.510369,-73.688353,20004
700004,45.512370,-73.691545,20005
700004,45.512377,-73.691565,20006
700004,45.512362,-73.691590,20007
700004,45.512272,-73.691705,20008
700004,45.512016,-73.692030,20009
700004,45.508953,-73.695920,30002
700004,45.508771,-73.696151,40002
700004,45.509503,-73.697336,40003
700004,45.509557,-73.697401,40004
700004,45.509612,-73.697492,40005
700004,45.509850,-73.697866,40006
700004,45.510062,-73.698202,50002
700004,45.510110,-73.698375,50003
700004,45.510146,-73.698587,50004
700004,45.510137,-73.698860,50005
700004,45.510130,-73.699125,50006
700004,45.510127,-73.699256,60002
700004,45.510127,-73.699525,60003
700004,45.510061,-73.700894,60004
700004,45.510070,-73.701225,60005
700004,45.510070,-73.701308,60006
700004,45.510093,-73.701361,60007
700004,45.510419,-73.701892,60008
700004,45.510477,-73.701987,70002
700004,45.510531,-73.702077,70003
700004,45.510611,-73.702205,70004
700004,45.511717,-73.703975,70005
700004,45.511814,-73.704129,80002
700004,45.511877,-73.704232,80003
700004,45.511939,-73.704321,80004
700004,45.512630,-73.705450,80005
700004,45.513014,-73.706053,80006
700004,45.513088,-73.706169,90002
700004,45.513151,-73.706271,90003
700004,45.513213,-73.706361,90004
700004,45.513940,-73.707516,90005
700004,45.514229,-73.707984,90006
700004,45.514335,-73.708157,100002
700004,45.514829,-73.708991,100003
700004,45.514835,-73.709013,100004
700004,45.514827,-73.709034,100005
700004,45.514735,-73.709161,100006
700004,45.513594,-73.710612,100007
700004,45.513593,-73.710610,110001
700004,45.513188,-73.711127,110002
700004,45.513090,-73.711168,110003
700004,45.512759,-73.711114,110004
700004,45.512690,-73.711046,110005
700004,45.512355,-73.710527,110006
700004,45.512254,-73.710370,120002
700004,45.512131,-73.710344,120003
700004,45.512011,-73.710253,120004
700004,45.511883,-73.710134,120005
700004,45.511765,-73.709952,120006
700004,45.511342,-73.709324,120007
700004,45.511084,-73.708866,120008
700004,45.510965,-73.708805,120009
700004,45.510886,-73.708779,120010
700004,45.510798,-73.708766,120011
700004,45.510574,-73.708741,120012
700004,45.510447,-73.708726,130002
700004,45.509522,-73.708659,130003
700004,45.509292,-73.708684,130004
700004,45.509205,-73.708746,130005
700004,45.508869,-73.708964,130006
700004,45.508754,-73.708990,130007
700004,45.508664,-73.709070,130008
700004,45.508373,-73.709160,130009
700004,45.507581,-73.709336,130010
700004,45.507313,-73.709424,130011
700004,45.506901,-73.709677,130012
700004,45.506660,-73.709854,130013
700004,45.506393,-73.710105,130014
700004,45.506222,-73.710323,130015
700004,45.505942,-73.710654,130016
700004,45.505554,-73.711193,130017
700004,45.505448,-73.711340,140002
700004,45.506295,-73.712667,140003
700004,45.507120,-73.714052,140004
700004,45.507125,-73.714065,140005
700004,45.507115,-73.714090,140006
700004,45.507059,-73.714221,140007
700004,45.506750,-73.714612,140008
700004,45.505876,-73.715716,150002
700004,45.504857,-73.717171,150003
700004,45.504325,-73.718012,150004
700004,45.503895,-73.718735,150005
700004,45.503748,-73.718981,160002
700004,45.503734,-73.718990,160003
700004,45.503721,-73.718982,160004
700004,45.501628,-73.715696,160005
700004,45.500112,-73.717667,160006
700004,45.499985,-73.717830,170002
700004,45.502122,-73.721193,170003
700004,45.502400,-73.721516,170004
700004,45.502459,-73.721585,180002
700004,45.502561,-73.721608,180003
700004,45.502635,-73.721503,180004
700004,45.502959,-73.720601,180005
700004,45.503312,-73.719756,180006
700004,45.503607,-73.719174,180007
710001,45.494331,-73.580855,10001
710001,45.494223,-73.580982,10002
710001,45.493845,-73.581429,10003
710001,45.493609,-73.581715,10004
710001,45.493665,-73.581814,10005
710001,45.493773,-73.582019,10006
710001,45.493970,-73.582338,10007
710001,45.494105,-73.582569,10008
710001,45.494601,-73.583425,10009
710001,45.495684,-73.582457,10010
710001,45.496504,-73.581744,10011
710001,45.496465,-73.581529,10012
710001,45.496269,-73.580908,10013
710001,45.496045,-73.580269,10014
710001,45.495668,-73.579272,10015
710001,45.495013,-73.577852,10016
710001,45.494655,-73.577039,10017
710001,45.494656,-73.577039,20001
710001,45.494348,-73.576340,20002
710001,45.494097,-73.575738,20003
710001,45.493827,-73.575124,20004
710001,45.493764,-73.574972,20005
710001,45.493306,-73.573986,20006
710001,45.492955,-73.573256,20007
710001,45.492875,-73.573077,20008
710001,45.492678,-73.572667,20009
710001,45.492579,-73.572460,20010
710001,45.492507,-73.572310,30002
710001,45.492246,-73.571772,30003
710001,45.491637,-73.570505,30004
710001,45.491384,-73.569979,40002
710001,45.490392,-73.567860,40003
710001,45.490391,-73.567862,50001
710001,45.490341,-73.567753,50002
710001,45.490072,-73.567215,50003
710001,45.489694,-73.566407,50004
710001,45.489424,-73.565829,50005
710001,45.489147,-73.565239,60002
710001,45.488305,-73.566060,60003
710001,45.487567,-73.566801,60004
710001,45.487249,-73.567111,60005
710001,45.486963,-73.567389,70002
710001,45.486950,-73.567393,70003
710001,45.486938,-73.567383,70004
710001,45.486634,-73.566747,70005
710001,45.486493,-73.566570,70006
710001,45.486138,-73.566278,70007
710001,45.486070,-73.566266,70008
710001,45.486022,-73.566266,70009
710001,45.485880,-73.566367,70010
710001,45.485813,-73.566394,70011
710001,45.485575,-73.566381,70012
710001,45.485500,-73.566355,70013
710001,45.485444,-73.566328,70014
710001,45.485387,-73.566287,70015
710001,45.485071,-73.565916,70016
710001,45.485008,-73.565852,70017
710001,45.484751,-73.565551,70018
710001,45.484751,-73.565550,80001
710001,45.484253,-73.564967,80002
710001,45.484237,-73.564943,80003
710001,45.484243,-73.564922,80004
710001,45.484530,-73.564435,80005
710001,45.484529,-73.564435,90001
710001,45.484645,-73.564238,90002
710001,45.484028,-73.563483,90003
710001,45.483545,-73.562902,90004
710001,45.483452,-73.562791,100002
710001,45.483191,-73.562459,100003
710001,45.482895,-73.562100,100004
710001,45.482885,-73.562078,100005
710001,45.482890,-73.562059,100006
710001,45.483054,-73.561796,100007
710001,45.483565,-73.560974,110002
710001,45.483788,-73.560584,110003
710001,45.483351,-73.560056,110004
710001,45.483350,-73.560056,120001
710001,45.483274,-73.559964,120002
710001,45.482796,-73.559360,120003
710001,45.482389,-73.558639,120004
710001,45.482333,-73.558426,120005
710001,45.482333,-73.558308,120006
710001,45.482065,-73.558343,120007
710001,45.481814,-73.558382,120008
710001,45.481374,-73.558483,120009
710001,45.481366,-73.558483,120010
710001,45.481360,-73.558482,120011
710001,45.481294,-73.558446,120012
710001,45.480618,-73.558585,120013
710001,45.480600,-73.558580,120014
710001,45.480596,-73.558548,120015
710001,45.480594,-73.558135,120016
710001,45.480580,-73.556243,130002
710001,45.480580,-73.556092,140002
710001,45.480556,-73.553338,140003
710001,45.480554,-73.553137,150002
710001,45.479888,-73.553161,150003
710001,45.479195,-73.553173,150004
710001,45.479183,-73.553165,150005
710001,45.479177,-73.553149,150006
710001,45.479170,-73.551811,150007
710001,45.479169,-73.551678,160002
710001,45.479152,-73.550033,160003
710001,45.479121,-73.549944,160004
710001,45.479066,-73.549911,160005
710001,45.478515,-73.549936,160006
710001,45.478503,-73.549940,160007
710001,45.478445,-73.549962,170002
710001,45.478369,-73.549997,170003
710001,45.478290,-73.550084,170004
710001,45.478210,-73.550185,170005
710001,45.478130,-73.550311,170006
710001,45.477751,-73.551194,170007
710001,45.477710,-73.551290,180002
710001,45.477702,-73.551365,180003
710001,45.477719,-73.551447,180004
710001,45.478480,-73.552671,180005
710001,45.478518,-73.552755,180006
710001,45.478529,-73.552864,180007
710001,45.478533,-73.553000,180008
710001,45.478537,-73.553159,190002
710001,45.478570,-73.556007,190003
710001,45.478572,-73.556127,200002
710001,45.478598,-73.558928,200003
710001,45.478596,-73.558960,200004
710001,45.478584,-73.558967,200005
710001,45.478063,-73.559068,200006
710001,45.478021,-73.559084,200007
710001,45.477922,-73.559119,210002
710001,45.477726,-73.559207,210003
710001,45.477267,-73.559474,210004
710001,45.476564,-73.559882,210005
710001,45.476564,-73.559883,220001
710001,45.476429,-73.559961,220002
710001,45.476124,-73.560127,220003
710001,45.475901,-73.560266,220004
710001,45.475632,-73.560482,220005
710001,45.474921,-73.561018,220006
710001,45.474314,-73.561489,220007
710001,45.474164,-73.561606,230002
710001,45.473471,-73.562129,230003
710001,45.472894,-73.562576,230004
710001,45.472525,-73.562844,230005
710001,45.472299,-73.563008,230006
710001,45.472235,-73.563056,230007
710001,45.472162,-73.563108,230008
710001,45.472099,-73.563146,230009
710001,45.471606,-73.563540,230010
710001,45.471227,-73.563838,230011
710001,45.471101,-73.563938,240002
710001,45.468742,-73.565700,240003
710001,45.468391,-73.565954,240004
710001,45.468354,-73.565981,250002
710001,45.468190,-73.566092,250003
710001,45.468129,-73.566213,250004
710001,45.468127,-73.566218,250005
710001,45.468122,-73.566222,250006
710001,45.467744,-73.566541,250007
710001,45.467730,-73.566552,250008
710001,45.467721,-73.566548,250009
710001,45.467612,-73.566471,250010
710001,45.467451,-73.566344,250011
710001,45.467302,-73.566270,250012
710001,45.466269,-73.565898,250013
710001,45.465898,-73.565755,250014
710001,45.465527,-73.565549,250015
710001,45.464993,-73.565207,250016
710001,45.464992,-73.565207,260001
710001,45.464806,-73.565088,260002
710001,45.464473,-73.564845,260003
710001,45.464095,-73.564588,260004
710001,45.463475,-73.564126,260005
710001,45.462787,-73.563647,260006
710001,45.462653,-73.563553,270002
710001,45.462730,-73.565060,270003
710001,45.462775,-73.565918,270004
710001,45.462803,-73.566795,270005
710002,45.462803,-73.566795,10001
710002,45.462810,-73.567005,10002
710002,45.462863,-73.568105,10003
710002,45.462894,-73.569045,10004
710002,45.462899,-73.569192,20002
710002,45.462952,-73.570252,20003
710002,45.463005,-73.571339,20004
710002,45.463001,-73.571364,20005
710002,45.462980,-73.571373,20006
710002,45.462098,-73.571462,20007
710002,45.462077,-73.571457,20008
710002,45.462070,-73.571432,20009
710002,45.461905,-73.567466,20010
710002,45.461902,-73.567380,30002
710002,45.461884,-73.567111,30003
710002,45.461727,-73.563728,30004
710002,45.461697,-73.563096,40002
710002,45.461697,-73.563086,40003
710002,45.461697,-73.563083,40004
710002,45.461715,-73.562981,40005
710002,45.461726,-73.562959,40006
710002,45.461744,-73.562953,40007
710002,45.461846,-73.562967,40008
